speaker_id,wav_number,file_size,speech_duration,gender,channel
S0116,13,148654,4644,M,1
S0116,265,222824,6961,M,1
S0116,288,174286,5445,M,1
S0116,20,93926,2933,M,1
S0116,345,219662,6863,M,1
S0116,8,254318,7946,M,1
S0116,24,119974,3747,M,1
S0116,287,131278,4101,M,1
S0116,153,213450,6668,M,1
S0116,358,133068,4157,M,1
S0116,30,278732,8709,M,1
S0116,138,184654,5769,M,1
S0116,99,184748,5772,M,1
S0116,256,92178,2879,M,1
S0116,115,120268,3757,M,1
S0116,249,163114,5095,M,1
S0116,144,169232,5287,M,1
S0116,43,179082,5594,M,1
S0116,226,263660,8238,M,1
S0116,150,269740,8428,M,1
S0116,197,130318,4071,M,1
S0116,309,185162,5784,M,1
S0116,123,144324,4508,M,1
S0116,354,153294,4789,M,1
S0116,255,181388,5667,M,1
S0116,141,291216,9099,M,1
S0116,357,249778,7804,M,1
S0116,95,175918,5496,M,1
S0116,285,144912,4527,M,1
S0116,254,208044,6500,M,1
S0116,102,153864,4806,M,1
S0116,64,144044,4500,M,1
S0116,53,165482,5169,M,1
S0116,169,237610,7423,M,1
S0116,334,235598,7361,M,1
S0116,44,142278,4444,M,1
S0116,133,140560,4391,M,1
S0116,84,144326,4508,M,1
S0116,162,151536,4734,M,1
S0116,172,121996,3811,M,1
S0116,3,128076,4001,M,1
S0116,105,146380,4573,M,1
S0116,302,138828,4337,M,1
S0116,182,128044,4000,M,1
S0116,207,146638,4581,M,1
S0116,120,127826,3993,M,1
S0116,198,236872,7400,M,1
S0116,175,251852,7869,M,1
S0116,137,169934,5309,M,1
S0116,125,174442,5449,M,1
S0116,82,164076,5126,M,1
S0116,124,194446,6075,M,1
S0116,185,97998,3061,M,1
S0116,247,197036,6156,M,1
S0116,168,104618,3267,M,1
S0116,23,254958,7966,M,1
S0116,261,210572,6579,M,1
S0116,6,124622,3893,M,1
S0116,32,105294,3289,M,1
S0116,315,119884,3745,M,1
S0116,155,225996,7061,M,1
S0116,349,153514,4795,M,1
S0116,200,167212,5224,M,1
S0116,359,259248,8100,M,1
S0116,341,215852,6744,M,1
S0116,100,118826,3711,M,1
S0116,241,134828,4212,M,1
S0116,281,246922,7714,M,1
S0116,348,115950,3622,M,1
S0116,49,197326,6165,M,1
S0116,231,165748,5178,M,1
S0116,90,119122,3721,M,1
S0116,60,86188,2692,M,1
S0116,322,120364,3760,M,1
S0116,209,236168,7378,M,1
S0116,160,224044,7000,M,1
S0116,199,173584,5423,M,1
S0116,203,117678,3676,M,1
S0116,118,160044,5000,M,1
S0116,67,110028,3437,M,1
S0116,89,116778,3647,M,1
S0116,111,121740,3803,M,1
S0116,62,169678,5301,M,1
S0116,264,243686,7613,M,1
S0116,234,216044,6750,M,1
S0116,215,234412,7324,M,1
S0116,292,114770,3585,M,1
S0116,216,146122,4564,M,1
S0116,317,217036,6781,M,1
S0116,145,199950,6247,M,1
S0116,333,125900,3933,M,1
S0116,214,105770,3303,M,1
S0116,167,124614,3892,M,1
S0116,301,230348,7197,M,1
S0116,173,193002,6029,M,1
S0116,40,102896,3214,M,1
S0116,69,153606,4798,M,1
S0116,308,150956,4716,M,1
S0116,303,194730,6083,M,1
S0116,236,135052,4219,M,1
S0116,221,160044,5000,M,1
S0116,93,156044,4875,M,1
S0116,232,246572,7704,M,1
S0116,101,94770,2960,M,1
S0116,31,184876,5776,M,1
S0116,201,212778,6647,M,1
S0116,166,175912,5495,M,1
S0116,343,119248,3725,M,1
S0116,250,205708,6427,M,1
S0116,47,120840,3774,M,1
S0116,187,225420,7043,M,1
S0116,295,277838,8681,M,1
S0116,129,208332,6509,M,1
S0116,225,208044,6500,M,1
S0116,17,256138,8002,M,1
S0116,253,86668,2707,M,1
S0116,45,166700,5208,M,1
S0116,74,111278,3476,M,1
S0116,211,150442,4699,M,1
S0116,72,196012,6124,M,1
S0116,316,105520,3296,M,1
S0116,320,193584,6048,M,1
S0116,63,244240,7631,M,1
S0116,154,212686,6645,M,1
S0116,293,137806,4305,M,1
S0116,146,216174,6754,M,1
S0116,114,88106,2751,M,1
S0116,259,294668,9207,M,1
S0116,283,125770,3928,M,1
S0116,65,237294,7414,M,1
S0116,258,148106,4626,M,1
S0116,59,112044,3500,M,1
S0116,235,131564,4110,M,1
S0116,25,131852,4119,M,1
S0116,186,148138,4627,M,1
S0116,135,252012,7874,M,1
S0116,263,162574,5079,M,1
S0116,81,93614,2924,M,1
S0116,233,112044,3500,M,1
S0116,128,203724,6365,M,1
S0116,52,148360,4634,M,1
S0116,158,141934,4434,M,1
S0116,272,163692,5114,M,1
S0116,329,133326,4165,M,1
S0116,132,178508,5577,M,1
S0116,268,119114,3720,M,1
S0116,161,220844,6900,M,1
S0116,80,229196,7161,M,1
S0116,12,167180,5223,M,1
S0116,174,158060,4938,M,1
S0116,127,265646,8300,M,1
S0116,269,215884,6745,M,1
S0116,305,126950,3965,M,1
S0116,213,108686,3395,M,1
S0116,134,192146,6003,M,1
S0116,210,247466,7731,M,1
S0116,222,124334,3884,M,1
S0116,4,149294,4664,M,1
S0116,139,243180,7598,M,1
S0116,279,113584,3548,M,1
S0116,112,164818,5149,M,1
S0116,180,195278,6101,M,1
S0116,294,170956,5341,M,1
S0116,71,116266,3631,M,1
S0116,176,121166,3785,M,1
S0116,314,152490,4763,M,1
S0116,298,134060,4188,M,1
S0116,55,139086,4345,M,1
S0116,340,150028,4687,M,1
S0116,356,181966,5685,M,1
S0116,46,141036,4406,M,1
S0116,307,106926,3340,M,1
S0116,143,181676,5676,M,1
S0116,291,166442,5199,M,1
S0116,242,140876,4401,M,1
S0116,66,181674,5675,M,1
S0116,98,236716,7396,M,1
S0116,76,254060,7938,M,1
S0116,21,106060,3313,M,1
S0116,131,249482,7794,M,1
S0116,61,139564,4360,M,1
S0116,147,113610,3548,M,1
S0116,75,122856,3837,M,1
S0116,206,124006,3873,M,1
S0116,312,188458,5887,M,1
S0116,38,102896,3214,M,1
S0116,310,104490,3263,M,1
S0116,311,223692,6989,M,1
S0116,271,154606,4830,M,1
S0116,224,156204,4880,M,1
S0116,245,97966,3060,M,1
S0116,296,117098,3657,M,1
S0116,275,150508,4702,M,1
S0116,194,298410,9323,M,1
S0116,142,172716,5396,M,1
S0116,88,77418,2417,M,1
S0116,58,189482,5919,M,1
S0116,251,115278,3601,M,1
S0116,22,173294,5414,M,1
S0116,262,228614,7142,M,1
S0116,152,182824,5711,M,1
S0116,237,101130,3158,M,1
S0116,318,181966,5685,M,1
S0116,228,196172,6129,M,1
S0116,29,170380,5323,M,1
S0116,238,276238,8631,M,1
S0116,70,203982,6373,M,1
S0116,121,113904,3558,M,1
S0116,306,115180,3598,M,1
S0116,280,114412,3574,M,1
S0116,270,142250,4443,M,1
S0116,230,150380,4698,M,1
S0116,54,118540,3703,M,1
S0116,276,128652,4019,M,1
S0116,195,157614,4924,M,1
S0116,328,102888,3213,M,1
S0116,136,144044,4500,M,1
S0116,104,229774,7179,M,1
S0116,159,135372,4229,M,1
S0116,41,245098,7657,M,1
S0116,282,190958,5966,M,1
S0116,10,222224,6943,M,1
S0116,91,102896,3214,M,1
S0116,321,118090,3688,M,1
S0116,252,99114,3095,M,1
S0116,246,238474,7450,M,1
S0116,78,179274,5600,M,1
S0116,92,153006,4780,M,1
S0116,347,120592,3767,M,1
S0116,171,119496,3732,M,1
S0116,355,144300,4508,M,1
S0116,140,133130,4158,M,1
S0116,266,171248,5350,M,1
S0116,338,156466,4888,M,1
S0116,189,192044,6000,M,1
S0116,85,287724,8990,M,1
S0116,50,274350,8572,M,1
S0116,177,142576,4454,M,1
S0116,181,212684,6645,M,1
S0116,344,133678,4176,M,1
S0116,149,186318,5821,M,1
S0116,351,139122,4346,M,1
S0116,79,185160,5784,M,1
S0116,36,176044,5500,M,1
S0116,103,120266,3756,M,1
S0116,94,219340,6853,M,1
S0116,229,152204,4755,M,1
S0116,178,138798,4336,M,1
S0116,191,177966,5560,M,1
S0116,304,159692,4989,M,1
S0116,202,160044,5000,M,1
S0116,217,151084,4720,M,1
S0116,274,177900,5558,M,1
S0116,126,126348,3947,M,1
S0116,336,230920,7214,M,1
S0116,107,195888,6120,M,1
S0116,27,165162,5159,M,1
S0116,77,147278,4601,M,1
S0116,323,143442,4481,M,1
S0116,299,125200,3911,M,1
S0116,130,143436,4481,M,1
S0116,243,229770,7178,M,1
S0116,313,136556,4266,M,1
S0116,39,137966,4310,M,1
S0116,108,139688,4363,M,1
S0116,28,109262,3413,M,1
S0116,157,127532,3984,M,1
S0116,284,107826,3368,M,1
S0116,184,140302,4383,M,1
S0116,109,107246,3350,M,1
S0116,190,197904,6183,M,1
S0116,165,207466,6481,M,1
S0116,204,140844,4400,M,1
S0116,352,197614,6174,M,1
S0116,212,120592,3767,M,1
S0116,9,147754,4615,M,1
S0116,119,214638,6706,M,1
S0116,337,227920,7121,M,1
S0116,2,115052,3594,M,1
S0116,56,123178,3847,M,1
S0116,327,243434,7605,M,1
S0116,289,176044,5500,M,1
S0116,35,229260,7163,M,1
S0116,106,173162,5409,M,1
S0116,19,234122,7314,M,1
S0116,240,188364,5885,M,1
S0116,68,134184,4191,M,1
S0116,342,124302,3883,M,1
S0116,196,157356,4916,M,1
S0116,15,177326,5540,M,1
S0116,223,135820,4243,M,1
S0116,260,114188,3567,M,1
S0116,5,170090,5313,M,1
S0116,353,153004,4780,M,1
S0116,346,214740,6709,M,1
S0116,26,133000,4154,M,1
S0116,156,184012,5749,M,1
S0116,278,116778,3647,M,1
S0116,116,117388,3667,M,1
S0116,286,138828,4337,M,1
S0116,33,126348,3947,M,1
S0116,1,174450,5450,M,1
S0116,218,109836,3431,M,1
S0116,290,204262,6381,M,1
S0116,244,127536,3984,M,1
S0116,325,148716,4646,M,1
S0116,205,162856,5087,M,1
S0116,164,155630,4862,M,1
S0116,96,195020,6093,M,1
S0116,34,116778,3647,M,1
S0116,7,157512,4920,M,1
S0116,350,219372,6854,M,1
S0116,48,145740,4553,M,1
S0116,332,187500,5858,M,1
S0116,37,160044,5000,M,1
S0116,86,134028,4187,M,1
S0116,257,194348,6072,M,1
S0116,324,244840,7649,M,1
S0116,227,209512,6545,M,1
S0116,335,143152,4472,M,1
S0116,331,85192,2660,M,1
S0116,122,147786,4616,M,1
S0116,57,162540,5078,M,1
S0116,51,105802,3304,M,1
S0116,277,239920,7496,M,1
S0116,273,151630,4737,M,1
S0116,163,189036,5906,M,1
S0116,18,178224,5568,M,1
S0116,117,202380,6323,M,1
S0116,193,165514,5170,M,1
S0116,42,118540,3703,M,1
S0116,170,105708,3302,M,1
S0116,300,104904,3276,M,1
S0116,110,121868,3807,M,1
S0116,339,274126,8565,M,1
S0116,319,189388,5917,M,1
S0116,83,105512,3295,M,1
S0116,113,153708,4802,M,1
S0116,239,107536,3359,M,1
S0116,16,106348,3322,M,1
S0116,179,141708,4427,M,1
S0116,297,248846,7775,M,1
S0188,183,189678,5926,F,1
S0188,219,87176,2722,F,1
S0188,248,227466,7106,F,1
S0188,267,166630,5205,F,1
S0188,73,177832,5555,F,1
S0188,11,162794,5085,F,1
S0188,188,131724,4115,F,1
S0188,326,151248,4725,F,1
S0188,151,114732,3584,F,1
S0188,208,95504,2983,F,1
S0188,330,157646,4925,F,1
S0188,220,115020,3593,F,1
S0188,148,176810,5523,F,1
S0188,14,199946,6246,F,1
S0188,97,194990,6092,F,1
S0188,192,157646,4925,F,1
S0188,87,156492,4889,F,1
S0188,13,132462,4138,F,1
S0188,265,169842,5306,F,1
S0188,288,117294,3664,F,1
S0188,20,123532,3859,F,1
S0188,345,82662,2581,F,1
S0188,8,109294,3414,F,1
S0188,24,167302,5226,F,1
S0188,287,125674,3925,F,1
S0188,153,201864,6306,F,1
S0188,30,111818,3492,F,1
S0188,138,147244,4600,F,1
S0188,99,120810,3773,F,1
S0188,256,110568,3453,F,1
S0188,115,229098,7157,F,1
S0188,249,150286,4695,F,1
S0188,144,112810,3523,F,1
S0188,43,99020,3093,F,1
S0188,226,199600,6236,F,1
S0188,150,145420,4543,F,1
S0188,197,161708,5052,F,1
S0188,309,192876,6026,F,1
S0188,123,82700,2583,F,1
S0188,255,115372,3604,F,1
S0188,141,128462,4013,F,1
S0188,95,177520,5546,F,1
S0188,285,112490,3513,F,1
S0188,254,148044,4625,F,1
S0188,102,228240,7131,F,1
S0188,64,95176,2972,F,1
S0188,53,165994,5185,F,1
S0188,169,111532,3484,F,1
S0188,334,100298,3132,F,1
S0188,44,185192,5785,F,1
S0188,133,181998,5686,F,1
S0188,84,206028,6437,F,1
S0188,162,98700,3083,F,1
S0188,172,127854,3994,F,1
S0188,3,131852,4119,F,1
S0188,105,172396,5386,F,1
S0188,302,98730,3083,F,1
S0188,182,148044,4625,F,1
S0188,207,199630,6237,F,1
S0188,120,99822,3118,F,1
S0188,198,113100,3533,F,1
S0188,175,87184,2723,F,1
S0188,137,97770,3053,F,1
S0188,125,162956,5091,F,1
S0188,82,160174,5004,F,1
S0188,124,139402,4354,F,1
S0188,185,139852,4369,F,1
S0188,247,119818,3742,F,1
S0188,168,111500,3483,F,1
S0188,23,228778,7147,F,1
S0188,261,92302,2883,F,1
S0188,6,84270,2632,F,1
S0188,32,164490,5138,F,1
S0188,315,105138,3284,F,1
S0188,155,145482,4544,F,1
S0188,349,203466,6356,F,1
S0188,200,183274,5725,F,1
S0188,341,125992,3935,F,1
S0188,100,106060,3313,F,1
S0188,241,169100,5283,F,1
S0188,281,119216,3724,F,1
S0188,348,183884,5745,F,1
S0188,49,295084,9220,F,1
S0188,231,111532,3484,F,1
S0188,90,107662,3363,F,1
S0188,60,157638,4924,F,1
S0188,322,168778,5272,F,1
S0188,209,166028,5187,F,1
S0188,160,110282,3444,F,1
S0188,199,136170,4253,F,1
S0188,203,200488,6263,F,1
S0188,118,133224,4161,F,1
S0188,67,173740,5428,F,1
S0188,89,191564,5985,F,1
S0188,111,129388,4042,F,1
S0188,62,91654,2862,F,1
S0188,264,125610,3923,F,1
S0188,234,117614,3674,F,1
S0188,215,111822,3493,F,1
S0188,292,112176,3504,F,1
S0188,216,162318,5071,F,1
S0188,317,129996,4061,F,1
S0188,145,159244,4975,F,1
S0188,333,113962,3559,F,1
S0188,214,91818,2867,F,1
S0188,167,116654,3644,F,1
S0188,301,133068,4157,F,1
S0188,173,130602,4079,F,1
S0188,40,108462,3388,F,1
S0188,69,206348,6447,F,1
S0188,308,209544,6546,F,1
S0188,303,178348,5572,F,1
S0188,236,169834,5305,F,1
S0188,221,176810,5523,F,1
S0188,93,166950,5215,F,1
S0188,232,97420,3043,F,1
S0188,101,90060,2813,F,1
S0188,31,124654,3894,F,1
S0188,201,172396,5386,F,1
S0188,166,177200,5536,F,1
S0188,343,144200,4504,F,1
S0188,250,166318,5196,F,1
S0188,47,197678,6176,F,1
S0188,187,136778,4272,F,1
S0188,295,176204,5505,F,1
S0188,129,189708,5927,F,1
S0188,225,117606,3673,F,1
S0188,17,144520,4514,F,1
S0188,253,116142,3628,F,1
S0188,45,191274,5975,F,1
S0188,74,121450,3793,F,1
S0188,211,176232,5505,F,1
S0188,72,141642,4424,F,1
S0188,316,156492,4889,F,1
S0188,320,132364,4135,F,1
S0188,63,148174,4629,F,1
S0188,154,146318,4571,F,1
S0188,293,180810,5648,F,1
S0188,146,106282,3319,F,1
S0188,114,105036,3281,F,1
S0188,259,123692,3864,F,1
S0188,283,133356,4166,F,1
S0188,65,125646,3925,F,1
S0188,258,118254,3694,F,1
S0188,59,227466,7106,F,1
S0188,235,119532,3734,F,1
S0188,25,185200,5786,F,1
S0188,186,106282,3319,F,1
S0188,135,133966,4185,F,1
S0188,263,95176,2972,F,1
S0188,81,135852,4244,F,1
S0188,233,138090,4313,F,1
S0188,128,122922,3839,F,1
S0188,52,139852,4369,F,1
S0188,158,153420,4793,F,1
S0188,272,128818,4024,F,1
S0188,329,118256,3694,F,1
S0188,132,178794,5585,F,1
S0188,268,161708,5052,F,1
S0188,161,179466,5606,F,1
S0188,80,115212,3599,F,1
S0188,12,145068,4532,F,1
S0188,174,100138,3127,F,1
S0188,127,148142,4628,F,1
S0188,269,313036,9781,F,1
S0188,305,130892,4089,F,1
S0188,213,178028,5562,F,1
S0188,134,192560,6016,F,1
S0188,210,105740,3303,F,1
S0188,222,129998,4061,F,1
S0188,4,154344,4821,F,1
S0188,139,99982,3123,F,1
S0188,279,151564,4735,F,1
S0188,112,99662,3113,F,1
S0188,180,137708,4302,F,1
S0188,294,154794,4835,F,1
S0188,71,207278,6476,F,1
S0188,176,129996,4061,F,1
S0188,314,157358,4916,F,1
S0188,298,190638,5956,F,1
S0188,55,106572,3329,F,1
S0188,340,160240,5006,F,1
S0188,46,97420,3043,F,1
S0188,307,175592,5485,F,1
S0188,143,187434,5855,F,1
S0188,291,204204,6380,F,1
S0188,242,148458,4637,F,1
S0188,66,188812,5899,F,1
S0188,98,167564,5235,F,1
S0188,76,110896,3464,F,1
S0188,21,134284,4195,F,1
S0188,131,156172,4879,F,1
S0188,61,110568,3453,F,1
S0188,147,106414,3324,F,1
S0188,75,176174,5504,F,1
S0188,206,125994,3935,F,1
S0188,312,127848,3993,F,1
S0188,38,105740,3303,F,1
S0188,310,125388,3917,F,1
S0188,311,94246,2943,F,1
S0188,271,53322,1664,F,1
S0188,224,123532,3859,F,1
S0188,245,179274,5600,F,1
S0188,296,170794,5335,F,1
S0188,275,159562,4984,F,1
S0188,194,142314,4445,F,1
S0188,142,156396,4886,F,1
S0188,88,226380,7073,F,1
S0188,58,174956,5466,F,1
S0188,251,185134,5784,F,1
S0188,22,122606,3830,F,1
S0188,262,112168,3503,F,1
S0188,152,131818,4117,F,1
S0188,237,151888,4745,F,1
S0188,318,187564,5860,F,1
S0188,228,186192,5817,F,1
S0188,29,143248,4475,F,1
S0188,238,180074,5625,F,1
S0188,70,144200,4504,F,1
S0188,121,108004,3373,F,1
S0188,306,103496,3232,F,1
S0188,280,224944,7028,F,1
S0188,270,132334,4134,F,1
S0188,230,94572,2954,F,1
S0188,54,116974,3654,F,1
S0188,276,169192,5285,F,1
S0188,195,192552,6015,F,1
S0188,328,106576,3329,F,1
S0188,136,95818,2992,F,1
S0188,104,105130,3283,F,1
S0188,159,96146,3003,F,1
S0188,41,100334,3134,F,1
S0188,282,154122,4814,F,1
S0188,10,185200,5786,F,1
S0188,91,138762,4334,F,1
S0188,321,96778,3022,F,1
S0188,252,122096,3814,F,1
S0188,246,106732,3334,F,1
S0188,78,222986,6966,F,1
S0188,92,119532,3734,F,1
S0188,347,115372,3604,F,1
S0188,171,116974,3654,F,1
S0188,140,117904,3683,F,1
S0188,266,208204,6505,F,1
S0188,338,150918,4714,F,1
S0188,189,200592,6267,F,1
S0188,85,120142,3753,F,1
S0188,50,150928,4715,F,1
S0188,177,111536,3484,F,1
S0188,181,150636,4706,F,1
S0188,344,100748,3147,F,1
S0188,149,122732,3834,F,1
S0188,79,112810,3523,F,1
S0188,36,121388,3792,F,1
S0188,103,161482,5044,F,1
S0188,94,175590,5485,F,1
S0188,229,152172,4754,F,1
S0188,178,154950,4840,F,1
S0188,191,114740,3584,F,1
S0188,304,111216,3474,F,1
S0188,202,104138,3252,F,1
S0188,217,108334,3384,F,1
S0188,274,145676,4551,F,1
S0188,126,144844,4525,F,1
S0188,336,106732,3334,F,1
S0188,107,186348,5822,F,1
S0188,27,153490,4795,F,1
S0188,77,116142,3628,F,1
S0188,323,111820,3493,F,1
S0188,299,132332,4134,F,1
S0188,130,117066,3656,F,1
S0188,243,176236,5506,F,1
S0188,313,149326,4665,F,1
S0188,39,153520,4796,F,1
S0188,108,289646,9050,F,1
S0188,28,175594,5485,F,1
S0188,157,106098,3314,F,1
S0188,284,173708,5427,F,1
S0188,184,109614,3424,F,1
S0188,109,201518,6296,F,1
S0188,190,178794,5585,F,1
S0188,165,151888,4745,F,1
S0188,204,126604,3955,F,1
S0188,212,165356,5166,F,1
S0188,9,108942,3403,F,1
S0188,119,102284,3195,F,1
S0188,337,182348,5697,F,1
S0188,2,210506,6576,F,1
S0188,56,105420,3293,F,1
S0188,327,119532,3734,F,1
S0188,289,175884,5495,F,1
S0188,35,121450,3793,F,1
S0188,106,176880,5526,F,1
S0188,19,163434,5105,F,1
S0188,240,189998,5936,F,1
S0188,68,122732,3834,F,1
S0188,342,183598,5736,F,1
S0188,196,218382,6823,F,1
S0188,15,170762,5334,F,1
S0188,223,128810,4023,F,1
S0188,260,136488,4263,F,1
S0188,5,158606,4955,F,1
S0188,346,183918,5746,F,1
S0188,26,113450,3543,F,1
S0188,156,153160,4784,F,1
S0188,278,106282,3319,F,1
S0188,116,150634,4705,F,1
S0188,286,121770,3803,F,1
S0188,33,114732,3584,F,1
S0188,1,161708,5052,F,1
S0188,218,146442,4574,F,1
S0188,290,113130,3533,F,1
S0188,244,124044,3875,F,1
S0188,325,159884,4995,F,1
S0188,205,128810,4023,F,1
S0188,164,121770,3803,F,1
S0188,96,153102,4783,F,1
S0188,34,112168,3503,F,1
S0188,7,128458,4012,F,1
S0188,350,135242,4224,F,1
S0188,48,109576,3422,F,1
S0188,332,126928,3965,F,1
S0188,37,117358,3666,F,1
S0188,86,137068,4282,F,1
S0188,257,124014,3874,F,1
S0188,324,130442,4074,F,1
S0188,227,216204,6755,F,1
S0188,335,103528,3233,F,1
S0188,331,102282,3194,F,1
S0188,122,202834,6337,F,1
S0188,57,178798,5586,F,1
S0188,51,130314,4070,F,1
S0188,277,281926,8808,F,1
S0188,273,156684,4895,F,1
S0188,163,143568,4485,F,1
S0188,18,160810,5023,F,1
S0188,117,133068,4157,F,1
S0188,193,186638,5831,F,1
S0188,42,209232,6537,F,1
S0188,170,126314,3945,F,1
S0188,300,143242,4474,F,1
S0188,110,168876,5276,F,1
S0188,339,120498,3764,F,1
S0188,319,212106,6626,F,1
S0188,83,95820,2993,F,1
S0188,113,199278,6226,F,1
S0188,239,128462,4013,F,1
S0188,16,147246,4600,F,1
S0188,179,113770,3553,F,1
S0188,297,238060,7438,F,1
S0664,183,99820,3118,F,1
S0664,219,145868,4557,F,1
S0664,248,95980,2998,F,1
S0664,267,129770,4053,F,1
S0664,73,97580,3048,F,1
S0664,11,94060,2938,F,1
S0664,188,134606,4205,F,1
S0664,326,99506,3108,F,1
S0664,151,104974,3279,F,1
S0664,208,103052,3219,F,1
S0664,330,102414,3199,F,1
S0664,220,122380,3823,F,1
S0664,148,94700,2958,F,1
S0664,14,171946,5371,F,1
S0664,97,166794,5210,F,1
S0664,192,146184,4566,F,1
S0664,87,101102,3158,F,1
S0664,13,102412,3199,F,1
S0664,265,113676,3551,F,1
S0664,288,145196,4536,F,1
S0664,20,134286,4195,F,1
S0664,345,114956,3591,F,1
S0664,8,114638,3581,F,1
S0664,24,120106,3751,F,1
S0664,287,101772,3179,F,1
S0664,153,173228,5412,F,1
S0664,358,105294,3289,F,1
S0664,30,136236,4256,F,1
S0664,138,88876,2776,F,1
S0664,99,137838,4306,F,1
S0664,256,152654,4769,F,1
S0664,115,114954,3590,F,1
S0664,249,187402,5854,F,1
S0664,144,112398,3511,F,1
S0664,43,163912,5120,F,1
S0664,226,156170,4878,F,1
S0664,150,166794,5210,F,1
S0664,197,126896,3964,F,1
S0664,309,104684,3270,F,1
S0664,123,88234,2755,F,1
S0664,354,150662,4706,F,1
S0664,255,131052,4094,F,1
S0664,141,101740,3178,F,1
S0664,357,121708,3802,F,1
S0664,95,107242,3349,F,1
S0664,285,169356,5291,F,1
S0664,362,120426,3761,F,1
S0664,254,100494,3139,F,1
S0664,102,123982,3873,F,1
S0664,64,105934,3309,F,1
S0664,53,118188,3692,F,1
S0664,169,162924,5090,F,1
S0664,334,88236,2756,F,1
S0664,44,175788,5492,F,1
S0664,133,127818,3992,F,1
S0664,84,131372,4104,F,1
S0664,162,152298,4757,F,1
S0664,172,88876,2776,F,1
S0664,3,108520,3389,F,1
S0664,105,140396,4386,F,1
S0664,302,155848,4868,F,1
S0664,182,198020,6186,F,1
S0664,207,145228,4537,F,1
S0664,120,135242,4224,F,1
S0664,198,127208,3973,F,1
S0664,175,167754,5240,F,1
S0664,137,111114,3470,F,1
S0664,125,171278,5351,F,1
S0664,82,168716,5271,F,1
S0664,124,119468,3732,F,1
S0664,185,95340,2978,F,1
S0664,247,165516,5171,F,1
S0664,363,139756,4366,F,1
S0664,168,96938,3027,F,1
S0664,23,98574,3079,F,1
S0664,261,119468,3732,F,1
S0664,6,149068,4657,F,1
S0664,32,183848,5743,F,1
S0664,315,148138,4627,F,1
S0664,155,80494,2514,F,1
S0664,349,139404,4355,F,1
S0664,200,156810,4898,F,1
S0664,359,136876,4276,F,1
S0664,341,139754,4365,F,1
S0664,100,109164,3410,F,1
S0664,241,117522,3671,F,1
S0664,281,137804,4305,F,1
S0664,348,108844,3400,F,1
S0664,49,108204,3380,F,1
S0664,231,199306,6226,F,1
S0664,90,126220,3943,F,1
S0664,60,109842,3431,F,1
S0664,322,178700,5583,F,1
S0664,209,139724,4365,F,1
S0664,160,178380,5573,F,1
S0664,199,108842,3399,F,1
S0664,203,100490,3138,F,1
S0664,118,166474,5200,F,1
S0664,67,149098,4657,F,1
S0664,89,156170,4878,F,1
S0664,111,136208,4255,F,1
S0664,62,132332,4134,F,1
S0664,264,140716,4396,F,1
S0664,234,186442,5824,F,1
S0664,215,132012,4124,F,1
S0664,292,124302,3883,F,1
S0664,216,180294,5632,F,1
S0664,317,136204,4255,F,1
S0664,145,195114,6095,F,1
S0664,333,192872,6025,F,1
S0664,214,109196,3411,F,1
S0664,167,120428,3762,F,1
S0664,301,185138,5784,F,1
S0664,173,175176,5472,F,1
S0664,40,105962,3309,F,1
S0664,69,142668,4457,F,1
S0664,308,129098,4032,F,1
S0664,303,134602,4204,F,1
S0664,236,147790,4617,F,1
S0664,221,95630,2987,F,1
S0664,93,119788,3742,F,1
S0664,232,156494,4889,F,1
S0664,101,162284,5070,F,1
S0664,31,100168,3128,F,1
S0664,201,180302,5633,F,1
S0664,166,130090,4063,F,1
S0664,343,147150,4597,F,1
S0664,250,91150,2847,F,1
S0664,47,99184,3098,F,1
S0664,187,155176,4847,F,1
S0664,295,150060,4688,F,1
S0664,129,100142,3128,F,1
S0664,225,101130,3158,F,1
S0664,17,99822,3118,F,1
S0664,253,110766,3460,F,1
S0664,45,169356,5291,F,1
S0664,74,143310,4477,F,1
S0664,211,113996,3561,F,1
S0664,72,192204,6005,F,1
S0664,316,139754,4365,F,1
S0664,320,86638,2706,F,1
S0664,63,123982,3873,F,1
S0664,154,150700,4708,F,1
S0664,293,106572,3329,F,1
S0664,146,231184,7223,F,1
S0664,114,140076,4376,F,1
S0664,259,94668,2957,F,1
S0664,283,186090,5813,F,1
S0664,65,102732,3209,F,1
S0664,258,102732,3209,F,1
S0664,365,91788,2867,F,1
S0664,59,104012,3249,F,1
S0664,235,140716,4396,F,1
S0664,25,176428,5512,F,1
S0664,186,93068,2907,F,1
S0664,135,133934,4184,F,1
S0664,263,167434,5230,F,1
S0664,81,92426,2886,F,1
S0664,233,136524,4265,F,1
S0664,128,130410,4073,F,1
S0664,52,126220,3943,F,1
S0664,364,155180,4848,F,1
S0664,158,159692,4989,F,1
S0664,272,164236,5131,F,1
S0664,329,107238,3349,F,1
S0664,132,177740,5553,F,1
S0664,268,116592,3642,F,1
S0664,161,107886,3370,F,1
S0664,80,183532,5734,F,1
S0664,12,135566,4235,F,1
S0664,174,171590,5360,F,1
S0664,127,197998,6186,F,1
S0664,269,197358,6166,F,1
S0664,305,93068,2907,F,1
S0664,213,192560,6016,F,1
S0664,134,99822,3118,F,1
S0664,210,122990,3842,F,1
S0664,222,139404,4355,F,1
S0664,4,104974,3279,F,1
S0664,139,151020,4718,F,1
S0664,279,114794,3585,F,1
